"Order.number.of.item","Label","PennElementType","PennElementName","Value","PROLIFIC_ID","group","experiment","item","condition","modal","parameter","Comments"
43,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","main","main-27","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","6a1f45448995995a4c2f3b5b","2","main","main-27","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
43,"norming-trial-1","TextInput","norm-comment"," ","6a1f45448995995a4c2f3b5b","2","main","main-27","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","PennController","46","End","6a1f45448995995a4c2f3b5b","2","main","main-27","bouletic-soll","soll","bouletic",""
48,"norming-trial-1","PennController","51","Start","6a1f45448995995a4c2f3b5b","2","main","main-31","bouletic-soll","soll","bouletic",""
48,"norming-trial-1","PennController","51","Start","6a1f45448995995a4c2f3b5b","2","main","main-31","bouletic-soll","soll","bouletic",""
48,"norming-trial-1","PennController","51","End","6a1f45448995995a4c2f3b5b","2","main","main-31","bouletic-soll","soll","bouletic",""
48,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","main","main-31","bouletic-soll","soll","bouletic",""
48,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","6a1f45448995995a4c2f3b5b","2","main","main-31","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
48,"norming-trial-1","TextInput","norm-comment"," ","6a1f45448995995a4c2f3b5b","2","main","main-31","bouletic-soll","soll","bouletic",""
48,"norming-trial-1","PennController","51","End","6a1f45448995995a4c2f3b5b","2","main","main-31","bouletic-soll","soll","bouletic",""
34,"norming-trial-1","PennController","37","Start","6a1f45448995995a4c2f3b5b","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","PennController","37","Start","6a1f45448995995a4c2f3b5b","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","PennController","37","End","6a1f45448995995a4c2f3b5b","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","5","6a1f45448995995a4c2f3b5b","2","main","main-19","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
34,"norming-trial-1","TextInput","norm-comment"," ","6a1f45448995995a4c2f3b5b","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","PennController","37","End","6a1f45448995995a4c2f3b5b","2","main","main-19","non-bouletic-soll","soll","non-bouletic",""
30,"norming-trial-1","PennController","33","Start","6a1f45448995995a4c2f3b5b","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","PennController","33","Start","6a1f45448995995a4c2f3b5b","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","PennController","33","End","6a1f45448995995a4c2f3b5b","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","6a1f45448995995a4c2f3b5b","2","main","main-15","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
30,"norming-trial-1","TextInput","norm-comment"," ","6a1f45448995995a4c2f3b5b","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","PennController","33","End","6a1f45448995995a4c2f3b5b","2","main","main-15","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","PennController","58","Start","6a1f45448995995a4c2f3b5b","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","PennController","58","Start","6a1f45448995995a4c2f3b5b","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","PennController","58","End","6a1f45448995995a4c2f3b5b","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","6a1f45448995995a4c2f3b5b","2","main","main-9","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
55,"norming-trial-1","TextInput","norm-comment"," ","6a1f45448995995a4c2f3b5b","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","PennController","58","End","6a1f45448995995a4c2f3b5b","2","main","main-9","bouletic-soll","soll","bouletic",""
24,"norming-trial-1","PennController","27","Start","6a1f45448995995a4c2f3b5b","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","PennController","27","Start","6a1f45448995995a4c2f3b5b","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","PennController","27","End","6a1f45448995995a4c2f3b5b","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","6a1f45448995995a4c2f3b5b","2","main","main-1","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
24,"norming-trial-1","TextInput","norm-comment"," ","6a1f45448995995a4c2f3b5b","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","PennController","27","End","6a1f45448995995a4c2f3b5b","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
42,"norming-trial-1","PennController","45","Start","6a1f45448995995a4c2f3b5b","2","main","main-26","non-bouletic-soll","soll","non-bouletic",""
42,"norming-trial-1","PennController","45","Start","6a1f45448995995a4c2f3b5b","2","main","main-26","non-bouletic-soll","soll","non-bouletic",""
42,"norming-trial-1","PennController","45","End","6a1f45448995995a4c2f3b5b","2","main","main-26","non-bouletic-soll","soll","non-bouletic",""
42,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","main","main-26","non-bouletic-soll","soll","non-bouletic",""
42,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","6a1f45448995995a4c2f3b5b","2","main","main-26","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
42,"norming-trial-1","TextInput","norm-comment"," ","6a1f45448995995a4c2f3b5b","2","main","main-26","non-bouletic-soll","soll","non-bouletic",""
42,"norming-trial-1","PennController","45","End","6a1f45448995995a4c2f3b5b","2","main","main-26","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","PennController","47","Start","6a1f45448995995a4c2f3b5b","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","PennController","47","Start","6a1f45448995995a4c2f3b5b","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","PennController","47","End","6a1f45448995995a4c2f3b5b","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","6a1f45448995995a4c2f3b5b","2","main","main-28","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
44,"norming-trial-1","TextInput","norm-comment"," ","6a1f45448995995a4c2f3b5b","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","PennController","47","End","6a1f45448995995a4c2f3b5b","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
19,"norming-trial-1","PennController","22","Start","6a1f45448995995a4c2f3b5b","2","control","control-5","control-bad","kann","good",""
19,"norming-trial-1","PennController","22","Start","6a1f45448995995a4c2f3b5b","2","control","control-5","control-bad","kann","good",""
19,"norming-trial-1","PennController","22","End","6a1f45448995995a4c2f3b5b","2","control","control-5","control-bad","kann","good",""
19,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","control","control-5","control-bad","kann","good",""
19,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","6a1f45448995995a4c2f3b5b","2","control","control-5","control-bad","kann","good","Any addtional parameters were appended as additional columns"
19,"norming-trial-1","TextInput","norm-comment"," ","6a1f45448995995a4c2f3b5b","2","control","control-5","control-bad","kann","good",""
19,"norming-trial-1","PennController","22","End","6a1f45448995995a4c2f3b5b","2","control","control-5","control-bad","kann","good",""
39,"norming-trial-1","PennController","42","Start","6a1f45448995995a4c2f3b5b","2","main","main-23","bouletic-soll","soll","bouletic",""
39,"norming-trial-1","PennController","42","Start","6a1f45448995995a4c2f3b5b","2","main","main-23","bouletic-soll","soll","bouletic",""
39,"norming-trial-1","PennController","42","End","6a1f45448995995a4c2f3b5b","2","main","main-23","bouletic-soll","soll","bouletic",""
39,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","main","main-23","bouletic-soll","soll","bouletic",""
39,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","6a1f45448995995a4c2f3b5b","2","main","main-23","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
39,"norming-trial-1","TextInput","norm-comment"," ","6a1f45448995995a4c2f3b5b","2","main","main-23","bouletic-soll","soll","bouletic",""
39,"norming-trial-1","PennController","42","End","6a1f45448995995a4c2f3b5b","2","main","main-23","bouletic-soll","soll","bouletic",""
22,"norming-trial-1","PennController","25","Start","6a1f45448995995a4c2f3b5b","2","control","control-8","control-good","kann","good",""
22,"norming-trial-1","PennController","25","Start","6a1f45448995995a4c2f3b5b","2","control","control-8","control-good","kann","good",""
22,"norming-trial-1","PennController","25","End","6a1f45448995995a4c2f3b5b","2","control","control-8","control-good","kann","good",""
22,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","control","control-8","control-good","kann","good",""
22,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","6a1f45448995995a4c2f3b5b","2","control","control-8","control-good","kann","good","Any addtional parameters were appended as additional columns"
22,"norming-trial-1","TextInput","norm-comment"," ","6a1f45448995995a4c2f3b5b","2","control","control-8","control-good","kann","good",""
22,"norming-trial-1","PennController","25","End","6a1f45448995995a4c2f3b5b","2","control","control-8","control-good","kann","good",""
38,"norming-trial-1","PennController","41","Start","6a1f45448995995a4c2f3b5b","2","main","main-22","non-bouletic-soll","soll","non-bouletic",""
38,"norming-trial-1","PennController","41","Start","6a1f45448995995a4c2f3b5b","2","main","main-22","non-bouletic-soll","soll","non-bouletic",""
38,"norming-trial-1","PennController","41","End","6a1f45448995995a4c2f3b5b","2","main","main-22","non-bouletic-soll","soll","non-bouletic",""
38,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","main","main-22","non-bouletic-soll","soll","non-bouletic",""
38,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","5","6a1f45448995995a4c2f3b5b","2","main","main-22","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
38,"norming-trial-1","TextInput","norm-comment"," ","6a1f45448995995a4c2f3b5b","2","main","main-22","non-bouletic-soll","soll","non-bouletic",""
38,"norming-trial-1","PennController","41","End","6a1f45448995995a4c2f3b5b","2","main","main-22","non-bouletic-soll","soll","non-bouletic",""
36,"norming-trial-1","PennController","39","Start","6a1f45448995995a4c2f3b5b","2","main","main-20","bouletic-soll","soll","bouletic",""
36,"norming-trial-1","PennController","39","Start","6a1f45448995995a4c2f3b5b","2","main","main-20","bouletic-soll","soll","bouletic",""
36,"norming-trial-1","PennController","39","End","6a1f45448995995a4c2f3b5b","2","main","main-20","bouletic-soll","soll","bouletic",""
36,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","main","main-20","bouletic-soll","soll","bouletic",""
36,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","6a1f45448995995a4c2f3b5b","2","main","main-20","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
36,"norming-trial-1","TextInput","norm-comment"," ","6a1f45448995995a4c2f3b5b","2","main","main-20","bouletic-soll","soll","bouletic",""
36,"norming-trial-1","PennController","39","End","6a1f45448995995a4c2f3b5b","2","main","main-20","bouletic-soll","soll","bouletic",""
11,"norming-trial-1","PennController","14","Start","6a1f45448995995a4c2f3b5b","2","control","control-12","control-bad","darf","bad",""
11,"norming-trial-1","PennController","14","Start","6a1f45448995995a4c2f3b5b","2","control","control-12","control-bad","darf","bad",""
11,"norming-trial-1","PennController","14","End","6a1f45448995995a4c2f3b5b","2","control","control-12","control-bad","darf","bad",""
11,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6a1f45448995995a4c2f3b5b","2","control","control-12","control-bad","darf","bad",""
11,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","6a1f45448995995a4c2f3b5b","2","control","control-12","control-bad","darf","bad","Any addtional parameters were appended as additional columns"
